query,video_id,text,likes,pos,neg,neu,compound,sentiment,teams,cities
Brazil World Cup 2026,9T1C8WENceI,Goalkeeper:sadece izliyorum 👁👄👁,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,A gente precisa do Neymar 😢😢😢😢,16,0.0,0.579,0.421,-0.9081,Negative,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,korea sucks,0,0.0,0.714,0.286,-0.3612,Negative,[],[]
Brazil World Cup 2026,9T1C8WENceI,"In South Korea, he did his best; who wouldn't strive for their country?",25,0.259,0.0,0.741,0.6369,Positive,[],[]
Brazil World Cup 2026,9T1C8WENceI,The gk for Brazil  color keep changing,0,0.0,0.0,1.0,0.0,Neutral,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,❤❤❤❤❤❤❤❤❤😢😢😢😢😢,4,0.562,0.23,0.208,0.9783,Positive,[],[]
Brazil World Cup 2026,9T1C8WENceI,COISAS QUE TODO MUNDO ACREDITAVA QUANDO ERA CRIANÇA 😢😢😢😮❤,1,0.142,0.315,0.542,-0.6249,Negative,[],[]
Brazil World Cup 2026,9T1C8WENceI,Neymar jr is not in the 2026 World Cup😢,41,0.0,0.237,0.763,-0.4767,Negative,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,Neymar went😭😭😭 to✋😝🤚,2,0.196,0.284,0.52,-0.4404,Negative,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,تحي البرازيل ❤❤❤❤❤❤🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷❤❤❤❤❤❤,3,0.755,0.0,0.245,0.994,Positive,[],[]
Brazil World Cup 2026,9T1C8WENceI,"Os video que eu acreditava antigamente 
(Portugal vs real Madrid)",1,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,Nice editing brazil vs argentina kai macth ko kuch aur bana Diya,5,0.203,0.0,0.797,0.4215,Positive,"['Argentina', 'Brazil']",[]
Brazil World Cup 2026,9T1C8WENceI,🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,Brazil ❤❤❤😢,32,0.609,0.15,0.242,0.8885,Positive,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,Aynen kardeşim 2026 yazıyor,10,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,O Brasil ganhou 🤔,1,0.0,0.0,1.0,0.0,Neutral,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😢😢😢😢😢😢😢,6,0.491,0.247,0.262,0.9552,Positive,[],[]
Brazil World Cup 2026,9T1C8WENceI,Japan v wales pleas,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,Good Brazil team😊😊😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤,7,0.697,0.0,0.303,0.9982,Positive,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,"Brazil 🙅‍♂️
Son 🙅‍♂️
Ronaldo 🤯❤️😍",10,0.13,0.0,0.87,0.4588,Positive,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,Abi yalan söyleme her maçtan bir futbulcu aliyorsun 2. De Kore kalecisinin formasının rengi sarıdan siyah oliyor,4,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,. Kore 😢😢😢🇰🇷,10,0.0,0.65,0.35,-0.8519,Negative,[],[]
Brazil World Cup 2026,9T1C8WENceI,Menino Ney vc consegue ❤,0,0.457,0.0,0.543,0.6369,Positive,[],[]
Brazil World Cup 2026,9T1C8WENceI,Good Brazil team 👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🌸🌸🌸🌸🌸🌸🌸🪷🪷🪷🪷🪷🪷🪷🪷🪷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌷🌙🌙🌙🌙🌙🌙🌙🌙🌙❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️,4,0.025,0.0,0.975,0.4404,Positive,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,Mesmo sendo brasileira eu queria que a Coreia  tivesse ganhado🎉,4,0.197,0.0,0.803,0.4019,Positive,['Brazil'],[]
Brazil World Cup 2026,9T1C8WENceI,Vamos Corea❤❤❤❤❤,1,0.75,0.0,0.25,0.9719,Positive,[],[]
Brazil World Cup 2026,9T1C8WENceI,When did this happen?,6,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,9T1C8WENceI,MN a ia já tá me deixando emocionada daqui a pouco eu não aguento mais esperar pra essa copa do mundo,0,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Oh my the goats CR7 & Neymar😢,6,0.0,0.279,0.721,-0.4767,Negative,['Brazil'],[]
Brazil World Cup 2026,JcVhae3TUmE,Abe sale Ne Maar tune Achcha nahin kiya,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Eu vou se escrever só para ele também,10,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Mujhe bahut,12,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Comment tu as fait ça,1,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Con tu propia mano tú puedes con tu,19,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,"عالی بود
❤❤❤❤",28,0.737,0.0,0.263,0.9571,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Sınavda yüzünden hiç kokuyu mamam şey yok topdaki kopa çünkü çok ağrıyor,22,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,They arent playing against eachother( i think),9,0.0,0.21,0.79,-0.1511,Negative,[],[]
Brazil World Cup 2026,JcVhae3TUmE,😂😂 badrul hoque,10,0.392,0.196,0.412,0.7003,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,❤❤❤❤❤❤❤😊😊😊😊😊😊😢😢😢😢😢😊😊😊❤❤❤❤❤❤,3,0.642,0.092,0.266,0.9983,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Раалдопоби😢❤,6,0.408,0.301,0.291,0.2732,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,RONALDO  KASIHAN😮😢💓💓,11,0.633,0.113,0.255,0.946,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,наролдо❤❤😢😢,5,0.429,0.316,0.255,0.4939,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Hotel make Cristiano Ronaldo cry the way so kill them do you even know me 😭😭😭😭😭😭❤❤❤,1,0.185,0.405,0.41,-0.9336,Negative,[],[]
Brazil World Cup 2026,JcVhae3TUmE,__________> fixed here,17,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Sau pe Facebook Nu știu,26,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,❤❤❤❤❤❤❤❤🎉🎉🎉😮😮,2,0.687,0.0,0.313,0.9921,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,МАМА люблю❤😢😢❤😢❤,3,0.421,0.311,0.268,0.6486,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Vous êtes vraiment bon les garçons,17,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Раналдоо ❤❤❤,6,0.759,0.0,0.241,0.9274,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,🎉😢😢😢😢😢😢😢😢😢😢❤❤❤,59,0.254,0.514,0.232,-0.9287,Negative,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Semangt terus ya Rolnado😊,20,0.462,0.0,0.538,0.7184,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Neyma aqui e Brasil 🇧🇷🇧🇷🇧🇷,3,0.0,0.0,1.0,0.0,Neutral,['Brazil'],[]
Brazil World Cup 2026,JcVhae3TUmE,N انااحبنين,13,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Neymar ❤ u❤❤❤❤😊😊,6,0.717,0.0,0.283,0.9872,Positive,['Brazil'],[]
Brazil World Cup 2026,JcVhae3TUmE,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,3,0.808,0.0,0.192,0.9991,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,R7 vamos tu puede,3,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Cc MD to if do it did try😊😊😊,25,0.514,0.0,0.486,0.9517,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Anh đừng buồn nữa không sao đâu em là fan Ronaldo C bảy😢😢😢❤❤ thật buồn nhưng không sao,3,0.255,0.221,0.524,0.34,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Keep losing all times will be winner all times you are good at soccer❤❤❤❤❤❤❤❤❤❤❤❤,2,0.69,0.031,0.278,0.9957,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,💑💜💞💞💞💞❤️❤️❤️💋😘,36,0.647,0.0,0.353,0.9864,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Ranaldo olgʻa❤❤😊😊😊,6,0.67,0.0,0.33,0.9786,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,I  IOVE   YOUrolando,6,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Semangat Ronaldo ❤❤❤❤,3,0.737,0.0,0.263,0.9571,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Ronaldo aquí fans que nunca lo abandonaran,23,0.0,0.0,1.0,0.0,Neutral,[],[]
Brazil World Cup 2026,JcVhae3TUmE,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤😊🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇵🇹🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 Fernando e Neymar jogando,2,0.717,0.0,0.283,0.9954,Positive,['Brazil'],[]
Brazil World Cup 2026,JcVhae3TUmE,Ronaldo no cry😢❤,19,0.699,0.0,0.301,0.8522,Positive,[],[]
Brazil World Cup 2026,JcVhae3TUmE,Ronaldo is always the goat 😊❤❤ I know he gonna win he won't let his team down😢❤😊😢,4,0.469,0.102,0.429,0.9726,Positive,[],[]
England World Cup 2026,wyd99trBfTc,This highlight deserved atleast 15 minutes of screen time .,8343,0.211,0.0,0.789,0.34,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Greatest match ever in history of t20wc,10801,0.412,0.0,0.588,0.6369,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Once in a lifetime cricket match. May never happen to see again,3574,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,wyd99trBfTc,My fellow South Africans where are you??  🇿🇦🇿🇦 Come here to reflect on the greatest T20 match to ever be played!! No DNA just RSA!! We were involved in the greatest ODI and T20 match of all time!! 🇿🇦🇿🇦  Congratulations to Afghanistan as well on your fighting spirit! 🎉,120,0.332,0.069,0.599,0.9585,Positive,[],[]
England World Cup 2026,wyd99trBfTc,The most dramatic t20 match ever!!,688,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,wyd99trBfTc,Respect for Gurbaz 📈📈📈,271,0.279,0.0,0.721,0.4767,Positive,[],[]
England World Cup 2026,wyd99trBfTc,This Highlight deserve 15 minutes video upload😢❤,5694,0.373,0.175,0.452,0.5423,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Gurbaz The Alone Warrior 🔥,204,0.0,0.595,0.405,-0.5267,Negative,[],[]
England World Cup 2026,wyd99trBfTc,This might be the greatest match ever in the history of T20 World Cup,1631,0.244,0.0,0.756,0.6369,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Afghanistan brilliant ❤ 
Congratulations SA❤",1397,0.801,0.0,0.199,0.9524,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"I will leave a comment here to revisit this ""Once in a lifetime ""greatest T20 WC match ever ✨😌🙏...",639,0.311,0.041,0.648,0.836,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"T20 wc is at its peak.❤
Teams like Afghanistan, Nepal, Usa...performing well..
Afghanistan you beauty...
Probably the greatest t20 wc match ever in  the  history of the game",10,0.402,0.0,0.598,0.9501,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Last 3 overs and the 2 super overs deserve a full length ball by ball separate highlight,276,0.296,0.0,0.704,0.743,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Run-fest ✅
No-balls ✅
Super-over ✅
Double super-over ✅
Last-ball drama ✅
ABSOLUTE CINEMA 🎬🔥
One minute of silence for those who missed this SA vs AFG thriller 🙆‍♀",2049,0.026,0.087,0.887,-0.4939,Negative,[],[]
England World Cup 2026,wyd99trBfTc,When ego meets ego 🔥🔥🔥🔥,2028,0.0,0.706,0.294,-0.8225,Negative,[],[]
England World Cup 2026,wyd99trBfTc,One of the GREATEST match ever in the HISTORY of T20WC.. 🇦🇫🇿🇦,4,0.31,0.0,0.69,0.7125,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"The One of the greatest match in T20 history 🤯😳
Absolute cricket 🙌",139,0.208,0.0,0.792,0.6369,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Greatest T20 WC match ever. Watching cricket for a long time but none is comparable to this.,320,0.14,0.0,0.86,0.3818,Positive,[],[]
England World Cup 2026,wyd99trBfTc,What a match I never forget this thriller in my life after 10 years i will back to this comment and remember this historic match❤❤❤❤❤❤,80,0.494,0.0,0.506,0.9824,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Quality of Cricket Playing Day By Day 📈📈📈,76,0.13,0.0,0.87,0.2023,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Craziest match ever in the history of t20 world cup,74,0.0,0.118,0.882,-0.0516,Negative,[],[]
England World Cup 2026,wyd99trBfTc,"To the person watching this in 2030: Yes, it really was as heart-stopping as it looks. The algorithm brought you back to the peak of T20 cricket for a reason. Sit back and enjoy the masterpiece",51,0.233,0.0,0.767,0.875,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Lucky are the fans who were watching live 🎉,483,0.407,0.0,0.593,0.6705,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Every other match in the tournament pales in comparison to this. What a match! How far have the Afgan team come in a matter of years! They deserve all the respect and accolades!,2,0.141,0.0,0.859,0.6219,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Gurbaz 3 balls 3 sixes 🥵🥵🥵,1066,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,wyd99trBfTc,this match will be remember for decades what a match🔥🔥🔥,624,0.0,0.419,0.581,-0.7351,Negative,[],[]
England World Cup 2026,wyd99trBfTc,Greatest match in t20 world history 😮 Afghanistan 🇦🇫💔🥰,342,0.479,0.095,0.427,0.9274,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Gurbaz was the Hero of the Match. He Tried So Hard. Alas! Bad Luck. Stay Stunned buddy we love you Afghanistan.,3,0.322,0.273,0.406,0.5696,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"As a Sri lankan fan , Cant bring my words in to keyboard . Next level performance from Afghanistan 🎉
South Africa u tooo 🎉",165,0.243,0.0,0.757,0.7717,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Got to feel for Gurbaz, fought till the end like a true warrior",310,0.301,0.131,0.568,0.4588,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Gurbaz and Afghanistan delivered an incredible performance in this game. Over the last few tournaments, AFG have clearly established themselves as a strong side. It’s great to see them producing iconic matches in cricket history.",28,0.24,0.0,0.76,0.8779,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Very sad for Afghanistan😢
We always cheer for you 🙌
Love from India",29,0.289,0.25,0.462,0.2516,Positive,[],[]
England World Cup 2026,wyd99trBfTc,I haven't watched cricket in years and I happened to watch this game yesterday somehow and it was the craziest sports match I've ever seen,53,0.0,0.048,0.952,-0.0516,Negative,[],[]
England World Cup 2026,wyd99trBfTc,Cricket match ❌ heartd attack match ☑️,326,0.0,0.237,0.763,-0.4767,Negative,[],[]
England World Cup 2026,wyd99trBfTc,Greatest match ever in  History of t20 🎉❤,1025,0.581,0.0,0.419,0.9022,Positive,[],[]
England World Cup 2026,wyd99trBfTc,ویلڈن افغانستان یار پہ تاریخ کی مادارقم میچ نہ وو لیدلی زبردست افغانستان ژوندی افغانستان,3,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,wyd99trBfTc,South African fan here. Huge respect to Afghanistan. I feel sad one of us had to lose that game. Hope you go through to the super 8s.,89,0.36,0.144,0.496,0.8271,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Again proved David Miller is the clutch player of South Africa . He stand tall in crucial situation for his team 🗿🔥🇿🇦,614,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,wyd99trBfTc,Very less Crowd but the ones that showed up for this match what a Lucky Crowd ❤,158,0.373,0.0,0.627,0.8885,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"South Africa churned out another classic. First the 438-game, now this! Absolutely fantastic cinema! Kudos also to Afg for the great match!",1,0.396,0.0,0.604,0.9251,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Best T20 match i have ever seen😮😮,187,0.231,0.0,0.769,0.6369,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Greatest t20 match ever played,66,0.688,0.0,0.312,0.765,Positive,[],[]
England World Cup 2026,wyd99trBfTc,icc need a good editor,815,0.42,0.0,0.58,0.4404,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Absolute cinema ❤,1,0.583,0.0,0.417,0.6369,Positive,[],[]
England World Cup 2026,wyd99trBfTc,Gurbaz what a player 🔥,252,0.0,0.375,0.625,-0.34,Negative,[],[]
England World Cup 2026,wyd99trBfTc,Icc should learn the art of highlights from ECB,133,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,wyd99trBfTc,1 sec.silence for who miss the greatest Match in t20 wc history.What a game of cricket by both of teams.👏❤💚,18,0.348,0.044,0.608,0.9186,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Yo this gaved me goosebumps, best match ever in t20 history.....hands down💯💯💯💯💯",2,0.167,0.0,0.833,0.6369,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Bro, this wasn’t a match; this was a rollercoaster with no seatbelt.

This match had everything—heartbreak, chaos, and madness.
One-inch run-out. Super over last-ball six. Gurbaz going beast mode, hitting three sixes in a row.
Cricket scripts better thrillers than movies. and this is just a beginning of the  WC. More fun ahead.",64,0.173,0.133,0.694,0.4005,Positive,[],[]
England World Cup 2026,wyd99trBfTc,"Greatest match of the ""World cup"" Wc🎉",411,0.496,0.0,0.504,0.7845,Positive,[],[]
England World Cup 2026,W4nj50SkI5M,"If West Indies are dominating, you know the World Cup is special ❤️",3994,0.16,0.13,0.71,0.128,Positive,[],[]
England World Cup 2026,W4nj50SkI5M,I get emotional when I see WI playing like this ❤,398,0.558,0.0,0.442,0.8442,Positive,[],[]
England World Cup 2026,W4nj50SkI5M,West Indies brought back the 2016 vibe🔥,1885,0.0,0.255,0.745,-0.34,Negative,[],[]
England World Cup 2026,W4nj50SkI5M,Cricket is always better with Ian Bishop and Nasser Hussain on commentary!,768,0.225,0.0,0.775,0.4926,Positive,[],[]
England World Cup 2026,W4nj50SkI5M,Rutherford really brining back those golden days of WI,377,0.0,0.0,1.0,0.0,Neutral,[],[]
England World Cup 2026,W4nj50SkI5M,Icc needs to show all the boundaries. Holder played a beautiful lofted drive over long off.,952,0.31,0.0,0.69,0.743,Positive,[],[]
England World Cup 2026,W4nj50SkI5M,Most underrated rivalry England and West Indies 🔥🔥,1628,0.0,0.407,0.593,-0.5859,Negative,['England'],[]
England World Cup 2026,W4nj50SkI5M,Its giving 2016 vibes. Go guys I genuinely believe you guys can win in 2026.,73,0.323,0.0,0.677,0.7351,Positive,[],[]
England World Cup 2026,W4nj50SkI5M,"Love watching West Indies in ICC tournaments, it's electrifying as always 🔥",542,0.253,0.145,0.602,0.4215,Positive,[],[]
